kernelversion,contributor,value,Percentage
Linux-4.12(2017-07-02),Samsung,248,1.70
Linux-4.12(2017-07-02),ARM,246,1.69
Linux-4.12(2017-07-02),Oracle,224,1.54
Linux-4.12(2017-07-02),Bootlin,187,1.28
Linux-4.12(2017-07-02),Cavium,187,1.28
Linux-4.12(2017-07-02),NVIDIA,179,1.23
Linux-4.12(2017-07-02),Huawei,173,1.19
Linux-4.12(2017-07-02),Texas Instruments,167,1.15
Linux-4.12(2017-07-02),Canonical,160,1.10
Linux-4.12(2017-07-02),Facebook,143,0.98
Linux-4.12(2017-07-02),NXP,140,0.96
Linux-4.12(2017-07-02),Baylibre,134,0.92
Linux-4.12(2017-07-02),Hovold Consulting AB,124,0.85
Linux-4.12(2017-07-02),Unisys,118,0.81
Linux-4.12(2017-07-02),Broadcom,106,0.73
Linux-4.12(2017-07-02),Realtek,98,0.67
Linux-4.12(2017-07-02),Code Aurora Forum,91,0.62
Linux-4.12(2017-07-02),Pengutronix,89,0.61
Linux-4.12(2017-07-02),Imagination Technologies,88,0.60
Linux-4.12(2017-07-02),Collabora,79,0.54
Linux-4.12(2017-07-02),Rockchip,78,0.54
Linux-4.12(2017-07-02),Netronome,71,0.49
Linux-4.12(2017-07-02),Cisco,67,0.46
Linux-4.12(2017-07-02),Synopsys,66,0.45
Linux-4.12(2017-07-02),Socionext Inc.,62,0.43
Linux-4.12(2017-07-02),MediaTek,60,0.41
Linux-4.12(2017-07-02),Savoir-faire Linux,60,0.41
Linux-4.12(2017-07-02),Kylin Software,56,0.38
Linux-4.12(2017-07-02),STMicroelectronics,50,0.34
Linux-4.12(2017-07-02),QUALCOMM,50,0.34
Linux-4.12(2017-07-02),Cumulus Networks,44,0.30
Linux-4.12(2017-07-02),Wolfson Microelectronics,42,0.29
Linux-4.12(2017-07-02),Linutronix,40,0.27
Linux-4.12(2017-07-02),Atomide,38,0.26
Linux-4.12(2017-07-02),Astaro,37,0.25
Linux-4.12(2017-07-02),Motorola,37,0.25
Linux-4.12(2017-07-02),MEV Limited,34,0.23
Linux-4.12(2017-07-02),NetApp,32,0.22
Linux-4.12(2017-07-02),Academics,30,0.21
Linux-4.12(2017-07-02),VMWare,30,0.21
Linux-4.12(2017-07-02),Primary Data,30,0.21
Linux-4.12(2017-07-02),Marvell,28,0.19
Linux-4.12(2017-07-02),Linux Foundation,26,0.18
Linux-4.12(2017-07-02),National Instruments,23,0.16
Linux-4.12(2017-07-02),Glider bvba,22,0.15
Linux-4.12(2017-07-02),Applied Micro,21,0.14
Linux-4.12(2017-07-02),Microsoft,21,0.14
Linux-4.12(2017-07-02),Fujitsu,21,0.14
Linux-4.12(2017-07-02),CTERA Networks,20,0.14
Linux-4.12(2017-07-02),Cadence Design Systems,20,0.14
Linux-4.12(2017-07-02),Chelsio,20,0.14
Linux-4.12(2017-07-02),secunet Security Networks AG,19,0.13
Linux-4.12(2017-07-02),Microchip Technology Inc.,18,0.12
Linux-4.12(2017-07-02),Parallels,18,0.12
Linux-4.12(2017-07-02),Amarula Solutions,17,0.12
Linux-4.12(2017-07-02),Tuxera,17,0.12
Linux-4.12(2017-07-02),6WIND,16,0.11
Linux-4.12(2017-07-02),Ericsson,15,0.10
Linux-4.12(2017-07-02),Mentor Graphics,15,0.10
Linux-4.12(2017-07-02),Analog Devices,14,0.10
Linux-4.12(2017-07-02),Amazon,13,0.09
Linux-4.12(2017-07-02),AXIS,13,0.09
Linux-4.12(2017-07-02),Allied Telesis,12,0.08
Linux-4.12(2017-07-02),Hewlett Packard Enterprise,12,0.08
Linux-4.12(2017-07-02),Tencent,11,0.08
Linux-4.12(2017-07-02),DENX Software Engineering,11,0.08
Linux-4.12(2017-07-02),Fixstars Technologies,10,0.07
Linux-4.12(2017-07-02),Synaptics,10,0.07
Linux-4.12(2017-07-02),XMission,10,0.07
Linux-4.12(2017-07-02),Volkswagen,10,0.07
Linux-4.12(2017-07-02),China Mobile,10,0.07
Linux-4.12(2017-07-02),RisingTide Systems,10,0.07
Linux-4.12(2017-07-02),Golden Delicious Computers,8,0.05
Linux-4.12(2017-07-02),Cogent Embedded,8,0.05
Linux-4.12(2017-07-02),Paratronic,8,0.05
Linux-4.12(2017-07-02),NTT,8,0.05
Linux-4.12(2017-07-02),Nokia,8,0.05
Linux-4.12(2017-07-02),Western Digital,8,0.05
Linux-4.12(2017-07-02),Siemens,7,0.05
Linux-4.12(2017-07-02),Debian,7,0.05
Linux-4.12(2017-07-02),Ideas on board,6,0.04
Linux-4.12(2017-07-02),Miracle Linux,6,0.04
Linux-4.12(2017-07-02),Tk Open Systems,6,0.04
Linux-4.12(2017-07-02),Infineon Technologies AG,6,0.04
Linux-4.12(2017-07-02),Wacom,5,0.03
Linux-4.12(2017-07-02),Vision Systems,5,0.03
Linux-4.12(2017-07-02),PHYTEC,5,0.03
Linux-4.12(2017-07-02),Solarflare Communications,5,0.03
Linux-4.12(2017-07-02),Dialog Semiconductor,5,0.03
Linux-4.12(2017-07-02),PEAK-System,5,0.03
Linux-4.12(2017-07-02),Brocade,4,0.03
Linux-4.12(2017-07-02),Ingics Technology,4,0.03
Linux-4.12(2017-07-02),Tieto,4,0.03
Linux-4.12(2017-07-02),"Rowland Institute, Harvard",4,0.03
Linux-4.12(2017-07-02),US National Security Agency,3,0.02
Linux-4.12(2017-07-02),EXOSEC,3,0.02
Linux-4.12(2017-07-02),Consultants,3,0.02
Linux-4.12(2017-07-02),ZTE,3,0.02
Linux-4.12(2017-07-02),XILINX,3,0.02
Linux-4.12(2017-07-02),Freescale,3,0.02
Linux-4.12(2017-07-02),Obsidian Research,3,0.02
Linux-4.12(2017-07-02),protonic holland,3,0.02
Linux-4.12(2017-07-02),Hansen Partnership,3,0.02
Linux-4.12(2017-07-02),NEC,3,0.02
Linux-4.12(2017-07-02),General Electric,3,0.02
Linux-4.12(2017-07-02),KEYMILE,3,0.02
Linux-4.12(2017-07-02),Xyratex,2,0.01
Linux-4.12(2017-07-02),Cirrus Logic,2,0.01
Linux-4.12(2017-07-02),Promise Technology,2,0.01
Linux-4.12(2017-07-02),SYSGO,2,0.01
Linux-4.12(2017-07-02),South Pole AB,2,0.01
Linux-4.12(2017-07-02),VanguardiaSur,2,0.01
Linux-4.12(2017-07-02),LWN,2,0.01
Linux-4.12(2017-07-02),Timesys,2,0.01
Linux-4.12(2017-07-02),ALT Linux,2,0.01
Linux-4.12(2017-07-02),LG Electonics,2,0.01
Linux-4.12(2017-07-02),EMC,2,0.01
Linux-4.12(2017-07-02),emlix Gmbh,1,0.01
Linux-4.12(2017-07-02),CompuLab,1,0.01
Linux-4.12(2017-07-02),"Hitachi Solutions, Ltd.",1,0.01
Linux-4.12(2017-07-02),Neratec Solutions AG,1,0.01
Linux-4.12(2017-07-02),Bluecherry,1,0.01
Linux-4.12(2017-07-02),Akamai,1,0.01
Linux-4.12(2017-07-02),Candela Tech.,1,0.01
Linux-4.12(2017-07-02),Toshiba Computer,1,0.01
Linux-4.12(2017-07-02),Altera,1,0.01
Linux-4.12(2017-07-02),Boundary Devices,1,0.01
Linux-4.12(2017-07-02),Loongson,1,0.01
Linux-4.12(2017-07-02),Hitachi,1,0.01
Linux-4.12(2017-07-02),Atmel,1,0.01
Linux-4.12(2017-07-02),Zoho,1,0.01
Linux-4.12(2017-07-02),Extreme Engineering Solutions,1,0.01
Linux-4.12(2017-07-02),Semihalf Embedded Systems,1,0.01
Linux-4.12(2017-07-02),FastMail.FM,1,0.01
Linux-4.12(2017-07-02),Codethink,1,0.01
Linux-4.12(2017-07-02),LinBit,1,0.01
Linux-4.12(2017-07-02),Apple,1,0.01
Linux-4.12(2017-07-02),IDT,1,0.01
Linux-4.12(2017-07-02),QLogic,1,0.01
Linux-4.12(2017-07-02),Stratus Technologies,1,0.01
Linux-4.12(2017-07-02),Alibaba,1,0.01
Linux-4.12(2017-07-02),hackers.mu,1,0.01
Linux-4.12(2017-07-02),Matrox,1,0.01
Linux-4.12(2017-07-02),DELL,1,0.01
Linux-4.12(2017-07-02),Citrix,1,0.01
Linux-4.12(2017-07-02),OMICRON electronics,1,0.01
Linux-4.12(2017-07-02),Mobile Devices Ingenierie,1,0.01
Linux-4.10(2017-02-19),Unknown,2718,20.86
Linux-4.10(2017-02-19),Intel,1752,13.45
Linux-4.10(2017-02-19),Red Hat,908,6.97
Linux-4.10(2017-02-19),Samsung,518,3.98
Linux-4.10(2017-02-19),Novell,499,3.83
Linux-4.10(2017-02-19),Linaro,471,3.62
Linux-4.10(2017-02-19),Hobbyists,442,3.39
Linux-4.10(2017-02-19),IBM,357,2.74
Linux-4.10(2017-02-19),AMD,320,2.46
Linux-4.10(2017-02-19),Google,313,2.40
Linux-4.10(2017-02-19),Mellanox Technologies,278,2.13
Linux-4.10(2017-02-19),Renesas Electronics,242,1.86
Linux-4.10(2017-02-19),Huawei,230,1.77
Linux-4.10(2017-02-19),Texas Instruments,202,1.55
Linux-4.10(2017-02-19),Oracle,197,1.51
Linux-4.10(2017-02-19),Linutronix,184,1.41
Linux-4.10(2017-02-19),ARM,177,1.36
Linux-4.10(2017-02-19),NXP,153,1.17
Linux-4.10(2017-02-19),Code Aurora Forum,141,1.08
Linux-4.10(2017-02-19),Baylibre,140,1.07
Linux-4.10(2017-02-19),Broadcom,133,1.02
Linux-4.10(2017-02-19),Facebook,121,0.93
Linux-4.10(2017-02-19),Cavium,113,0.87
Linux-4.10(2017-02-19),Academics,104,0.80
Linux-4.10(2017-02-19),Canonical,98,0.75
Linux-4.10(2017-02-19),Synopsys,98,0.75
Linux-4.10(2017-02-19),NVIDIA,84,0.64
Linux-4.10(2017-02-19),Rockchip,79,0.61
Linux-4.10(2017-02-19),Bootlin,79,0.61
Linux-4.10(2017-02-19),Socionext Inc.,77,0.59
Linux-4.10(2017-02-19),Primary Data,77,0.59
Linux-4.10(2017-02-19),STMicroelectronics,65,0.50
Linux-4.10(2017-02-19),Hovold Consulting AB,63,0.48
Linux-4.10(2017-02-19),Ericsson,53,0.41
Linux-4.10(2017-02-19),Cogent Embedded,50,0.38
Linux-4.10(2017-02-19),Analog Devices,49,0.38
Linux-4.10(2017-02-19),Cumulus Networks,48,0.37
Linux-4.10(2017-02-19),Kylin Software,46,0.35
Linux-4.10(2017-02-19),Cisco,45,0.35
Linux-4.10(2017-02-19),Linux Foundation,44,0.34
Linux-4.10(2017-02-19),Microsoft,43,0.33
Linux-4.10(2017-02-19),Collabora,41,0.31
Linux-4.10(2017-02-19),Unisys,41,0.31
Linux-4.10(2017-02-19),QUALCOMM,40,0.31
Linux-4.10(2017-02-19),Pengutronix,40,0.31
Linux-4.10(2017-02-19),Wolfson Microelectronics,40,0.31
Linux-4.10(2017-02-19),MediaTek,39,0.30
Linux-4.10(2017-02-19),Altera,34,0.26
Linux-4.10(2017-02-19),Netronome,33,0.25
Linux-4.10(2017-02-19),Parallels,31,0.24
Linux-4.10(2017-02-19),Atomide,31,0.24
Linux-4.10(2017-02-19),Motorola,28,0.21
Linux-4.10(2017-02-19),Astaro,27,0.21
Linux-4.10(2017-02-19),Realtek,25,0.19
Linux-4.10(2017-02-19),Wacom,25,0.19
Linux-4.10(2017-02-19),Imagination Technologies,23,0.18
Linux-4.10(2017-02-19),Ideas on board,23,0.18
Linux-4.10(2017-02-19),Chelsio,23,0.18
Linux-4.10(2017-02-19),AXIS,21,0.16
Linux-4.10(2017-02-19),Mentor Graphics,19,0.15
Linux-4.10(2017-02-19),Applied Micro,19,0.15
Linux-4.10(2017-02-19),Fujitsu,19,0.15
Linux-4.10(2017-02-19),DENX Software Engineering,19,0.15
Linux-4.10(2017-02-19),KFKI Research Institute,19,0.15
Linux-4.10(2017-02-19),National Instruments,18,0.14
Linux-4.10(2017-02-19),LWN,18,0.14
Linux-4.10(2017-02-19),Savoir-faire Linux,18,0.14
Linux-4.10(2017-02-19),Western Digital,18,0.14
Linux-4.10(2017-02-19),DELL,18,0.14
Linux-4.10(2017-02-19),Qtechnology,17,0.13
Linux-4.10(2017-02-19),Marvell,17,0.13
Linux-4.10(2017-02-19),CTERA Networks,17,0.13
Linux-4.10(2017-02-19),Ingics Technology,15,0.12
Linux-4.10(2017-02-19),Obsidian Research,15,0.12
Linux-4.10(2017-02-19),Solarflare Communications,14,0.11
Linux-4.10(2017-02-19),Atmel,14,0.11
Linux-4.10(2017-02-19),China Mobile,14,0.11
Linux-4.10(2017-02-19),ZTE,13,0.10
Linux-4.10(2017-02-19),SONY,13,0.10
Linux-4.10(2017-02-19),Bull SAS,12,0.09
Linux-4.10(2017-02-19),Open Grid Computing,12,0.09
Linux-4.10(2017-02-19),Cadence Design Systems,11,0.08
Linux-4.10(2017-02-19),Tencent,10,0.08
Linux-4.10(2017-02-19),Synaptics,10,0.08
Linux-4.10(2017-02-19),Cray,9,0.07
Linux-4.10(2017-02-19),VMWare,9,0.07
Linux-4.10(2017-02-19),Boundary Devices,9,0.07
Linux-4.10(2017-02-19),Citrix,9,0.07
Linux-4.10(2017-02-19),Embedded Alley Solutions,8,0.06
Linux-4.10(2017-02-19),Hewlett Packard Enterprise,8,0.06
Linux-4.10(2017-02-19),Microchip Technology Inc.,8,0.06
Linux-4.10(2017-02-19),Semihalf Embedded Systems,8,0.06
Linux-4.10(2017-02-19),"Rowland Institute, Harvard",8,0.06
Linux-4.10(2017-02-19),XILINX,8,0.06
Linux-4.10(2017-02-19),Glider bvba,8,0.06
Linux-4.10(2017-02-19),BMW,7,0.05
Linux-4.10(2017-02-19),MontaVista,7,0.05
Linux-4.10(2017-02-19),Nuvoton Technology,7,0.05
Linux-4.10(2017-02-19),XMission,7,0.05
Linux-4.10(2017-02-19),Vision Systems,6,0.05
Linux-4.10(2017-02-19),Tk Open Systems,6,0.05
Linux-4.10(2017-02-19),Tieto,5,0.04
Linux-4.10(2017-02-19),Cirrus Logic,5,0.04
Linux-4.10(2017-02-19),Consultants,5,0.04
Linux-4.10(2017-02-19),RisingTide Systems,5,0.04
Linux-4.10(2017-02-19),Dialog Semiconductor,4,0.03
Linux-4.10(2017-02-19),Fixstars Technologies,4,0.03
Linux-4.10(2017-02-19),Open-Mesh,4,0.03
Linux-4.10(2017-02-19),protonic holland,4,0.03
Linux-4.10(2017-02-19),Codethink,4,0.03
Linux-4.10(2017-02-19),NTT,4,0.03
Linux-4.10(2017-02-19),MEV Limited,4,0.03
Linux-4.10(2017-02-19),Amarula Solutions,3,0.02
Linux-4.10(2017-02-19),Golden Delicious Computers,3,0.02
Linux-4.10(2017-02-19),OMICRON electronics,3,0.02
Linux-4.10(2017-02-19),Akamai,3,0.02
Linux-4.10(2017-02-19),Debian,3,0.02
Linux-4.10(2017-02-19),US National Security Agency,3,0.02
Linux-4.10(2017-02-19),Miracle Linux,3,0.02
Linux-4.10(2017-02-19),PHYTEC,3,0.02
Linux-4.10(2017-02-19),SYS TEC electronic GmbH,3,0.02
Linux-4.10(2017-02-19),Candela Tech.,3,0.02
Linux-4.10(2017-02-19),emlix Gmbh,3,0.02
Linux-4.10(2017-02-19),Brocade,3,0.02
Linux-4.10(2017-02-19),Xyratex,2,0.02
Linux-4.10(2017-02-19),Bluecherry,2,0.02
Linux-4.10(2017-02-19),Allied Telesis,2,0.02
Linux-4.10(2017-02-19),Supelec,2,0.02
Linux-4.10(2017-02-19),Neratec Solutions AG,2,0.02
Linux-4.10(2017-02-19),NetApp,2,0.02
Linux-4.10(2017-02-19),SGI,2,0.02
Linux-4.10(2017-02-19),Saunalahti.fi,2,0.02
Linux-4.10(2017-02-19),Apple,2,0.02
Linux-4.10(2017-02-19),Extreme Engineering Solutions,2,0.02
Linux-4.10(2017-02-19),Nokia,2,0.02
Linux-4.10(2017-02-19),OSADL,2,0.02
Linux-4.10(2017-02-19),NEC,2,0.02
Linux-4.10(2017-02-19),Paratronic,2,0.02
Linux-4.10(2017-02-19),Amazon,2,0.02
Linux-4.10(2017-02-19),Timesys,1,0.01
Linux-4.10(2017-02-19),Overkiz,1,0.01
Linux-4.10(2017-02-19),VA LINUX,1,0.01
Linux-4.10(2017-02-19),"Hitachi Solutions, Ltd.",1,0.01
Linux-4.10(2017-02-19),MEN Mikro Elektronik GmbH,1,0.01
Linux-4.10(2017-02-19),Zilogic,1,0.01
Linux-4.10(2017-02-19),Teleca,1,0.01
Linux-4.10(2017-02-19),SYSGO,1,0.01
Linux-4.10(2017-02-19),Cypress Semiconductor,1,0.01
Linux-4.10(2017-02-19),General Electric,1,0.01
Linux-4.10(2017-02-19),secunet Security Networks AG,1,0.01
Linux-4.10(2017-02-19),South Pole AB,1,0.01
Linux-4.10(2017-02-19),6WIND,1,0.01
Linux-4.10(2017-02-19),Hansen Partnership,1,0.01
Linux-4.10(2017-02-19),ARMadeus Systems,1,0.01
Linux-4.10(2017-02-19),Volkswagen,1,0.01
Linux-4.10(2017-02-19),ALT Linux,1,0.01
Linux-4.3(2015-11-01),Unknown,1983,16.16
Linux-4.3(2015-11-01),Intel,1565,12.75
Linux-4.3(2015-11-01),Red Hat,1045,8.52
Linux-4.3(2015-11-01),Samsung,633,5.16
Linux-4.3(2015-11-01),Hobbyists,503,4.10
Linux-4.3(2015-11-01),Linaro,434,3.54
Linux-4.3(2015-11-01),Novell,349,2.84
Linux-4.3(2015-11-01),IBM,328,2.67
Linux-4.3(2015-11-01),Texas Instruments,297,2.42
Linux-4.3(2015-11-01),AMD,265,2.16
Linux-4.3(2015-11-01),ARM,225,1.83
Linux-4.3(2015-11-01),Code Aurora Forum,218,1.78
Linux-4.3(2015-11-01),Oracle,190,1.55
Linux-4.3(2015-11-01),Renesas Electronics,186,1.52
Linux-4.3(2015-11-01),Google,173,1.41
Linux-4.3(2015-11-01),Mellanox Technologies,172,1.40
Linux-4.3(2015-11-01),Freescale,162,1.32
Linux-4.3(2015-11-01),Linutronix,162,1.32
Linux-4.3(2015-11-01),NVIDIA,139,1.13
Linux-4.3(2015-11-01),Pengutronix,133,1.08
Linux-4.3(2015-11-01),Imagination Technologies,109,0.89
Linux-4.3(2015-11-01),Ingics Technology,109,0.89
Linux-4.3(2015-11-01),Consultants,108,0.88
Linux-4.3(2015-11-01),Analog Devices,105,0.86
Linux-4.3(2015-11-01),Huawei,92,0.75
Linux-4.3(2015-11-01),Bootlin,92,0.75
Linux-4.3(2015-11-01),NXP,91,0.74
Linux-4.3(2015-11-01),Cumulus Networks,90,0.73
Linux-4.3(2015-11-01),Primary Data,85,0.69
Linux-4.3(2015-11-01),Ericsson,82,0.67
Linux-4.3(2015-11-01),QUALCOMM,78,0.64
Linux-4.3(2015-11-01),Academics,71,0.58
Linux-4.3(2015-11-01),Fujitsu,59,0.48
Linux-4.3(2015-11-01),Nicira Networks,58,0.47
Linux-4.3(2015-11-01),MediaTek,52,0.42
Linux-4.3(2015-11-01),VMWare,52,0.42
Linux-4.3(2015-11-01),Cisco,51,0.42
Linux-4.3(2015-11-01),Atmel,49,0.40
Linux-4.3(2015-11-01),Collabora,48,0.39
Linux-4.3(2015-11-01),Socionext Inc.,46,0.37
Linux-4.3(2015-11-01),Marvell,46,0.37
Linux-4.3(2015-11-01),Linux Foundation,45,0.37
Linux-4.3(2015-11-01),QLogic,40,0.33
Linux-4.3(2015-11-01),Canonical,37,0.30
Linux-4.3(2015-11-01),Facebook,37,0.30
Linux-4.3(2015-11-01),XILINX,33,0.27
Linux-4.3(2015-11-01),Atomide,32,0.26
Linux-4.3(2015-11-01),Unisys,32,0.26
Linux-4.3(2015-11-01),Glider bvba,31,0.25
Linux-4.3(2015-11-01),Tieto,30,0.24
Linux-4.3(2015-11-01),Wolfson Microelectronics,30,0.24
Linux-4.3(2015-11-01),SONY,30,0.24
Linux-4.3(2015-11-01),Motorola,30,0.24
Linux-4.3(2015-11-01),Chelsio,29,0.24
Linux-4.3(2015-11-01),CSR,29,0.24
Linux-4.3(2015-11-01),Savoir-faire Linux,29,0.24
Linux-4.3(2015-11-01),Broadcom,28,0.23
Linux-4.3(2015-11-01),Microsoft,28,0.23
Linux-4.3(2015-11-01),Rockchip,27,0.22
Linux-4.3(2015-11-01),STMicroelectronics,26,0.21
Linux-4.3(2015-11-01),Synopsys,26,0.21
Linux-4.3(2015-11-01),Cogent Embedded,24,0.20
Linux-4.3(2015-11-01),Realtek,24,0.20
Linux-4.3(2015-11-01),EZchip Technologies,23,0.19
Linux-4.3(2015-11-01),Qtechnology,22,0.18
Linux-4.3(2015-11-01),Microchip Technology Inc.,22,0.18
Linux-4.3(2015-11-01),Citrix,21,0.17
Linux-4.3(2015-11-01),Altera,20,0.16
Linux-4.3(2015-11-01),Cadence Design Systems,19,0.15
Linux-4.3(2015-11-01),Plumgrid,19,0.15
Linux-4.3(2015-11-01),HP,18,0.15
Linux-4.3(2015-11-01),Mentor Graphics,18,0.15
Linux-4.3(2015-11-01),Synaptics,18,0.15
Linux-4.3(2015-11-01),Cavium,18,0.15
Linux-4.3(2015-11-01),Parallels,18,0.15
Linux-4.3(2015-11-01),PMC-Sierra,18,0.15
Linux-4.3(2015-11-01),Debian,17,0.14
Linux-4.3(2015-11-01),Astaro,17,0.14
Linux-4.3(2015-11-01),XMission,16,0.13
Linux-4.3(2015-11-01),AXIS,16,0.13
Linux-4.3(2015-11-01),Nokia,16,0.13
Linux-4.3(2015-11-01),Obsidian Research,15,0.12
Linux-4.3(2015-11-01),GNU,14,0.11
Linux-4.3(2015-11-01),VanguardiaSur,14,0.11
Linux-4.3(2015-11-01),EMC,13,0.11
Linux-4.3(2015-11-01),Tencent,13,0.11
Linux-4.3(2015-11-01),Hitachi,12,0.10
Linux-4.3(2015-11-01),Wacom,12,0.10
Linux-4.3(2015-11-01),Solarflare Communications,12,0.10
Linux-4.3(2015-11-01),General Electric,12,0.10
Linux-4.3(2015-11-01),OSADL,11,0.09
Linux-4.3(2015-11-01),Codethink,11,0.09
Linux-4.3(2015-11-01),OpenWrt,11,0.09
Linux-4.3(2015-11-01),MEV Limited,10,0.08
Linux-4.3(2015-11-01),Cypress Semiconductor,10,0.08
Linux-4.3(2015-11-01),Freebox,10,0.08
Linux-4.3(2015-11-01),NetApp,10,0.08
Linux-4.3(2015-11-01),NEC,10,0.08
Linux-4.3(2015-11-01),Dialog Semiconductor,9,0.07
Linux-4.3(2015-11-01),LG Electonics,8,0.07
Linux-4.3(2015-11-01),Open Grid Computing,8,0.07
Linux-4.3(2015-11-01),Tk Open Systems,7,0.06
Linux-4.3(2015-11-01),Applied Micro,7,0.06
Linux-4.3(2015-11-01),MontaVista,7,0.06
Linux-4.3(2015-11-01),LWN,7,0.06
Linux-4.3(2015-11-01),6WIND,7,0.06
Linux-4.3(2015-11-01),I.T.Dev,7,0.06
Linux-4.3(2015-11-01),RisingTide Systems,7,0.06
Linux-4.3(2015-11-01),Allied Telesis,6,0.05
Linux-4.3(2015-11-01),Kylin Software,6,0.05
Linux-4.3(2015-11-01),NTT,6,0.05
Linux-4.3(2015-11-01),Brocade,6,0.05
Linux-4.3(2015-11-01),NetUP Inc.,6,0.05
Linux-4.3(2015-11-01),Baylibre,6,0.05
Linux-4.3(2015-11-01),Fixstars Technologies,6,0.05
Linux-4.3(2015-11-01),Neratec Solutions AG,5,0.04
Linux-4.3(2015-11-01),Emulex,5,0.04
Linux-4.3(2015-11-01),Ideas on board,4,0.03
Linux-4.3(2015-11-01),Bosch,4,0.03
Linux-4.3(2015-11-01),Apple,4,0.03
Linux-4.3(2015-11-01),SYS TEC electronic GmbH,4,0.03
Linux-4.3(2015-11-01),secunet Security Networks AG,4,0.03
Linux-4.3(2015-11-01),DENX Software Engineering,4,0.03
Linux-4.3(2015-11-01),EfficiOS Inc.,4,0.03
Linux-4.3(2015-11-01),Golden Delicious Computers,3,0.02
Linux-4.3(2015-11-01),Miracle Linux,3,0.02
Linux-4.3(2015-11-01),US National Security Agency,3,0.02
Linux-4.3(2015-11-01),PHYTEC,3,0.02
Linux-4.3(2015-11-01),protonic holland,3,0.02
Linux-4.3(2015-11-01),Hovold Consulting AB,3,0.02
Linux-4.3(2015-11-01),National Instruments,3,0.02
Linux-4.3(2015-11-01),Netronome,2,0.02
Linux-4.3(2015-11-01),Akamai,2,0.02
Linux-4.3(2015-11-01),Extreme Engineering Solutions,2,0.02
Linux-4.3(2015-11-01),Trend Micro,2,0.02
Linux-4.3(2015-11-01),Eukrea Electromatique,2,0.02
Linux-4.3(2015-11-01),China Mobile,2,0.02
Linux-4.3(2015-11-01),Boundary Devices,2,0.02
Linux-4.3(2015-11-01),Open-Mesh,2,0.02
Linux-4.3(2015-11-01),Animal Creek Technologies,2,0.02
Linux-4.3(2015-11-01),Matrox,2,0.02
Linux-4.3(2015-11-01),Toshiba Computer,2,0.02
Linux-4.3(2015-11-01),Dave S.r.l,2,0.02
Linux-4.3(2015-11-01),Siemens,2,0.02
Linux-4.3(2015-11-01),Openwall,2,0.02
Linux-4.3(2015-11-01),Semihalf Embedded Systems,2,0.02
Linux-4.3(2015-11-01),KEYMILE,2,0.02
Linux-4.3(2015-11-01),B1 Systems,2,0.02
Linux-4.3(2015-11-01),"Hitachi Solutions, Ltd.",1,0.01
Linux-4.3(2015-11-01),"Science Horizons, Inc.",1,0.01
Linux-4.3(2015-11-01),Cirrus Logic,1,0.01
Linux-4.3(2015-11-01),"Rowland Institute, Harvard",1,0.01
Linux-4.3(2015-11-01),Loongson,1,0.01
Linux-4.3(2015-11-01),AMA Capital,1,0.01
Linux-4.3(2015-11-01),Kontron Embedded Modules,1,0.01
Linux-4.3(2015-11-01),BMW,1,0.01
Linux-4.3(2015-11-01),HighPoint Technologies,1,0.01
Linux-4.3(2015-11-01),Embedded Alley Solutions,1,0.01
Linux-4.3(2015-11-01),OMICRON electronics,1,0.01
Linux-4.3(2015-11-01),elandsys.com,1,0.01
Linux-4.3(2015-11-01),ZTE,1,0.01
Linux-4.3(2015-11-01),Mesh Coding,1,0.01
Linux-4.3(2015-11-01),KFKI Research Institute,1,0.01
Linux-4.3(2015-11-01),NASA,1,0.01
Linux-4.3(2015-11-01),Virtual Open Systems,1,0.01
Linux-4.3(2015-11-01),Myricom,1,0.01
Linux-4.3(2015-11-01),PEAK-System,1,0.01
Linux-4.3(2015-11-01),CompuLab,1,0.01
Linux-4.2(2015-08-30),Unknown,2285,16.69
Linux-4.2(2015-08-30),Intel,1754,12.81
Linux-4.2(2015-08-30),Red Hat,1620,11.83
Linux-4.2(2015-08-30),Samsung,651,4.75
Linux-4.2(2015-08-30),Hobbyists,596,4.35
Linux-4.2(2015-08-30),Novell,596,4.35
Linux-4.2(2015-08-30),Linaro,419,3.06
Linux-4.2(2015-08-30),IBM,329,2.40
Linux-4.2(2015-08-30),AMD,273,1.99
Linux-4.2(2015-08-30),Google,230,1.68
Linux-4.2(2015-08-30),Oracle,226,1.65
Linux-4.2(2015-08-30),Renesas Electronics,217,1.58
Linux-4.2(2015-08-30),Texas Instruments,215,1.57
Linux-4.2(2015-08-30),Pengutronix,164,1.20
Linux-4.2(2015-08-30),Linutronix,160,1.17
Linux-4.2(2015-08-30),ARM,147,1.07
Linux-4.2(2015-08-30),Bootlin,139,1.02
Linux-4.2(2015-08-30),Analog Devices,138,1.01
Linux-4.2(2015-08-30),Mellanox Technologies,112,0.82
Linux-4.2(2015-08-30),Code Aurora Forum,111,0.81
Linux-4.2(2015-08-30),Cisco,109,0.80
Linux-4.2(2015-08-30),Academics,104,0.76
Linux-4.2(2015-08-30),Huawei,103,0.75
Linux-4.2(2015-08-30),Synopsys,102,0.74
Linux-4.2(2015-08-30),Imagination Technologies,96,0.70
Linux-4.2(2015-08-30),Tieto,88,0.64
Linux-4.2(2015-08-30),Freescale,88,0.64
Linux-4.2(2015-08-30),Broadcom,84,0.61
Linux-4.2(2015-08-30),Consultants,82,0.60
